movieName,positiveFrequency,rating
Single White Female,18,4
Single White Female,54,2
Single White Female,23,3
Single White Female,9,5
Single White Female,12,5
Single White Female,5,4
Single White Female,26,5
Single White Female,16,3
Single White Female,11,4
Single White Female,6,5
Single White Female,3,5
Single White Female,3,4
Single White Female,12,1
Single White Female,6,5
Single White Female,4,5
Single White Female,10,3
Single White Female,45,3
Single White Female,3,4
Single White Female,4,5
Single White Female,38,3
Single White Female,4,1
Single White Female,3,4
Single White Female,22,3
Single White Female,6,5
Single White Female,27,3
Single White Female,28,5
Single White Female,8,4
Single White Female,16,5
Single White Female,18,5
Single White Female,11,1
Single White Female,27,3
Men in Black,2,5
Men in Black,5,5
Men in Black,4,5
Men in Black,10,5
Men in Black,23,4
Men in Black,17,5
Men in Black,3,5
Men in Black,6,5
Men in Black,17,5
Men in Black,6,5
Men in Black,10,5
Men in Black,16,4
Men in Black,4,5
Men in Black,6,4
Men in Black,34,5
Men in Black,7,5
Men in Black,7,5
Men in Black,9,5
Men in Black,30,4
Men in Black,12,5
Men in Black,34,4
Men in Black,5,5
Men in Black,37,4
Men in Black,4,5
Men in Black,58,4
Men in Black,36,3
Men in Black,23,5
Men in Black,4,5
Men in Black,8,5
Men in Black,3,5
Men in Black,28,5
Men in Black,9,5
Men in Black,4,5
Men in Black,3,5
Men in Black,14,5
Men in Black,61,5
Men in Black,2,5
Men in Black,5,4
Men in Black,22,5
Men in Black,7,5
Men in Black,20,5
Men in Black,13,5
Men in Black,6,5
Men in Black,40,5
Men in Black,6,5
Men in Black,4,5
Men in Black,40,4
Men in Black,3,1
Men in Black,22,4
Men in Black,83,5
Men in Black,14,4
Men in Black,30,5
Men in Black,4,5
Men in Black,21,4
Men in Black,1,5
Men in Black,12,4
Men in Black,46,4
Men in Black,5,5
Men in Black,47,4
Men in Black,5,5
Men in Black,18,5
Men in Black,5,5
Men in Black,8,4
Men in Black,9,5
Men in Black,6,5
Men in Black,36,5
Men in Black,9,5
Men in Black,14,5
Men in Black,16,4
Men in Black,26,5
Men in Black,23,5
Men in Black,35,1
Men in Black,16,5
Men in Black,22,5
Men in Black,25,4
Men in Black,7,4
Men in Black,5,5
Men in Black,4,5
Men in Black,13,5
Men in Black,4,5
Men in Black,1,5
Men in Black,4,5
Men in Black,2,4
Men in Black,4,5
Men in Black,5,5
Men in Black,5,5
Men in Black,11,5
Men in Black,1,5
Men in Black,14,5
Men in Black,8,1
Men in Black,5,4
Men in Black,6,5
Men in Black,22,5
Men in Black,10,4
Men in Black,6,4
Men in Black,7,5
Men in Black,26,5
Men in Black,17,4
Men in Black,7,5
Men in Black,22,5
Men in Black,22,2
Men in Black,5,4
Men in Black,16,5
Men in Black,59,5
Men in Black,4,5
Men in Black,10,5
Men in Black,21,4
Men in Black,1,5
Men in Black,10,5
Men in Black,4,3
Men in Black,2,4
Men in Black,18,4
Men in Black,3,4
Men in Black,20,5
Men in Black,3,5
Men in Black,3,5
Men in Black,12,3
Men in Black,8,5
Men in Black,20,4
Men in Black,21,1
Men in Black,4,5
Men in Black,3,5
Men in Black,20,5
Men in Black,2,5
Men in Black,23,5
Men in Black,26,4
Men in Black,20,5
Men in Black,4,5
Men in Black,44,5
Men in Black,18,5
Men in Black,6,5
Men in Black,19,4
Men in Black,18,5
Men in Black,5,5
Men in Black,4,5
Men in Black,2,5
Men in Black,72,5
Men in Black,51,5
Men in Black,4,4
Men in Black,3,5
Men in Black,3,5
Men in Black,8,4
Men in Black,29,5
Men in Black,6,5
Men in Black,6,5
Men in Black,6,5
Men in Black,4,2
Men in Black,3,5
Men in Black,34,4
Men in Black,8,5
Men in Black,6,5
Men in Black,53,5
Men in Black,16,3
Men in Black,7,3
Men in Black,11,4
Men in Black,14,5
Men in Black,7,4
Men in Black,15,4
Men in Black,6,5
Men in Black,15,5
Men in Black,49,5
Men in Black,8,2
Men in Black,37,4
Men in Black,43,5
Men in Black,4,5
Men in Black,9,4
Men in Black,3,4
Men in Black,5,5
Men in Black,11,5
Men in Black,2,5
Men in Black,5,4
Men in Black,10,5
Men in Black,12,5
Men in Black,33,5
Men in Black,4,5
Men in Black,46,3
Men in Black,11,4
Men in Black,54,4
Men in Black,13,3
Men in Black,10,2
Men in Black,6,5
Men in Black,4,5
Men in Black,2,5
Men in Black,7,5
Men in Black,3,5
Men in Black,7,5
Men in Black,5,5
Men in Black,10,4
Men in Black,11,4
Men in Black,2,5
Men in Black,10,4
Men in Black,23,4
Men in Black,3,5
Men in Black,4,5
Men in Black,14,5
Men in Black,3,5
Men in Black,14,5
Men in Black,36,4
Men in Black,2,5
Men in Black,5,4
Men in Black,10,4
Men in Black,39,5
Men in Black,12,4
Men in Black,4,4
Men in Black,15,5
Men in Black,4,4
Men in Black,9,4
Men in Black,7,5
Men in Black,7,4
Men in Black,24,5
Men in Black,7,5
Men in Black,3,5
Men in Black,1,5
Men in Black,28,4
Men in Black,4,5
Men in Black,15,5
Men in Black,12,4
Men in Black,4,5
Men in Black,13,5
Men in Black,9,5
Men in Black,17,4
Men in Black,5,5
Men in Black,4,1
Men in Black,25,5
Men in Black,6,4
Men in Black,8,5
Men in Black,4,5
Men in Black,82,5
Men in Black,74,4
Men in Black,2,5
Men in Black,6,2
Men in Black,0,5
Men in Black,3,5
Men in Black,25,5
Men in Black,5,5
Men in Black,5,5
Men in Black,4,4
Men in Black,11,5
Men in Black,7,5
Men in Black,64,4
Men in Black,11,2
Men in Black,7,5
Men in Black,5,5
Men in Black,6,5
Men in Black,1,4
Men in Black,6,5
Men in Black,3,5
Men in Black,8,4
Men in Black,7,5
Men in Black,3,4
Men in Black,15,4
Men in Black,4,5
Men in Black,17,5
Men in Black,11,4
Men in Black,11,5
Men in Black,5,5
Men in Black,3,5
Men in Black,15,4
Men in Black,15,5
Men in Black,3,5
Men in Black,62,4
Men in Black,40,2
Men in Black,9,4
Men in Black,24,4
Men in Black,4,4
Men in Black,6,3
Men in Black,8,5
Men in Black,19,5
Men in Black,14,5
Men in Black,8,5
Men in Black,4,5
Men in Black,4,5
Men in Black,4,5
Men in Black,9,4
Men in Black,1,5
Men in Black,4,5
Men in Black,2,5
Men in Black,82,4
Men in Black,28,5
Men in Black,15,3
Men in Black,5,4
Men in Black,2,5
Men in Black,17,5
Men in Black,10,5
Men in Black,4,5
Men in Black,26,4
Men in Black,3,5
Men in Black,6,5
Men in Black,16,5
Men in Black,11,4
Men in Black,39,5
Men in Black,21,5
Starship Troopers,54,2
Starship Troopers,3,4
Starship Troopers,8,3
Starship Troopers,25,5
Starship Troopers,25,3
Starship Troopers,41,3
Starship Troopers,19,2
Starship Troopers,8,5
Starship Troopers,12,5
Starship Troopers,43,4
Starship Troopers,38,5
Starship Troopers,7,5
Starship Troopers,6,1
Starship Troopers,9,1
Starship Troopers,28,3
Starship Troopers,42,2
Starship Troopers,18,2
Starship Troopers,31,2
Starship Troopers,40,5
Starship Troopers,34,2
Starship Troopers,10,5
Starship Troopers,6,2
Starship Troopers,28,2
Starship Troopers,12,4
Starship Troopers,39,4
Starship Troopers,15,4
Starship Troopers,16,5
Starship Troopers,12,1
Starship Troopers,20,1
Starship Troopers,17,5
Starship Troopers,14,4
Starship Troopers,23,4
Starship Troopers,7,4
Starship Troopers,50,3
Starship Troopers,4,4
Starship Troopers,3,5
Starship Troopers,10,4
Starship Troopers,11,4
Starship Troopers,5,3
Starship Troopers,7,5
Starship Troopers,67,2
Starship Troopers,46,5
Starship Troopers,30,5
Starship Troopers,9,3
Starship Troopers,26,3
Starship Troopers,5,5
Starship Troopers,23,4
Starship Troopers,23,3
Starship Troopers,35,5
Starship Troopers,5,3
Starship Troopers,13,5
Starship Troopers,6,4
Starship Troopers,20,5
Starship Troopers,30,3
Starship Troopers,141,4
Starship Troopers,4,5
Starship Troopers,6,1
Starship Troopers,3,5
Starship Troopers,6,5
Starship Troopers,9,2
Starship Troopers,28,2
Starship Troopers,51,4
Starship Troopers,29,5
Starship Troopers,23,5
Starship Troopers,11,4
Starship Troopers,7,5
Starship Troopers,17,4
Starship Troopers,16,4
Starship Troopers,20,3
Starship Troopers,74,5
Starship Troopers,70,3
Starship Troopers,36,1
Starship Troopers,26,1
Starship Troopers,13,3
Starship Troopers,21,5
Starship Troopers,42,5
Starship Troopers,11,3
Starship Troopers,64,3
Starship Troopers,5,4
Starship Troopers,61,4
Starship Troopers,16,5
Starship Troopers,23,4
Starship Troopers,65,4
Starship Troopers,29,4
Starship Troopers,17,3
Starship Troopers,14,5
Starship Troopers,26,3
Starship Troopers,7,4
Starship Troopers,9,5
Starship Troopers,17,3
Starship Troopers,48,5
Starship Troopers,21,5
Starship Troopers,18,5
Starship Troopers,64,4
Starship Troopers,70,4
Starship Troopers,8,5
Starship Troopers,33,4
Starship Troopers,125,5
Starship Troopers,33,5
Starship Troopers,7,5
Starship Troopers,7,4
Starship Troopers,29,4
Starship Troopers,8,4
Starship Troopers,25,5
Starship Troopers,14,5
Starship Troopers,11,5
Starship Troopers,15,5
Starship Troopers,24,4
Starship Troopers,10,3
Starship Troopers,29,3
Starship Troopers,72,3
Starship Troopers,11,5
Starship Troopers,19,5
Starship Troopers,44,5
Starship Troopers,13,3
Starship Troopers,6,4
Starship Troopers,36,2
Starship Troopers,39,4
Starship Troopers,21,1
Starship Troopers,39,2
Starship Troopers,14,5
Starship Troopers,54,4
Starship Troopers,12,5
Starship Troopers,32,5
Starship Troopers,32,1
Starship Troopers,68,5
Starship Troopers,12,5
Starship Troopers,20,5
Starship Troopers,5,5
Starship Troopers,12,5
Starship Troopers,40,5
Starship Troopers,22,5
Starship Troopers,18,5
Starship Troopers,9,5
Starship Troopers,9,1
Starship Troopers,32,4
Starship Troopers,73,5
Starship Troopers,11,4
Starship Troopers,18,4
Starship Troopers,34,5
Starship Troopers,39,5
Starship Troopers,35,4
Starship Troopers,2,5
Starship Troopers,3,5
Starship Troopers,27,4
Starship Troopers,45,4
Starship Troopers,11,4
Starship Troopers,51,5
Starship Troopers,17,5
Starship Troopers,29,4
Starship Troopers,5,4
Starship Troopers,2,1
Starship Troopers,26,2
Starship Troopers,19,5
Starship Troopers,39,5
Starship Troopers,7,4
Starship Troopers,34,3
Starship Troopers,37,4
Starship Troopers,49,1
Starship Troopers,2,5
Starship Troopers,92,4
Starship Troopers,4,5
Starship Troopers,1,5
Starship Troopers,49,4
Starship Troopers,12,5
Starship Troopers,24,4
Starship Troopers,15,5
Starship Troopers,8,2
Starship Troopers,22,5
Starship Troopers,18,3
Starship Troopers,12,5
Starship Troopers,5,4
Starship Troopers,4,5
Starship Troopers,4,4
Starship Troopers,4,5
Starship Troopers,46,5
Starship Troopers,72,4
Starship Troopers,3,5
Starship Troopers,31,5
Starship Troopers,18,5
Starship Troopers,12,1
Starship Troopers,18,3
Starship Troopers,91,1
Starship Troopers,7,5
Starship Troopers,18,5
Starship Troopers,7,4
Starship Troopers,26,5
Starship Troopers,60,5
Starship Troopers,12,5
Starship Troopers,39,5
Starship Troopers,19,4
Starship Troopers,22,4
Starship Troopers,27,5
Starship Troopers,31,4
Starship Troopers,17,2
Starship Troopers,26,2
Starship Troopers,3,5
Starship Troopers,37,5
Starship Troopers,20,4
Starship Troopers,9,5
Starship Troopers,6,5
Starship Troopers,17,5
Starship Troopers,7,4
Starship Troopers,9,4
Starship Troopers,52,4
Starship Troopers,44,4
Starship Troopers,17,3
Starship Troopers,4,3
Starship Troopers,23,5
Starship Troopers,41,5
Starship Troopers,8,5
Starship Troopers,30,2
Starship Troopers,32,5
Starship Troopers,3,1
Starship Troopers,2,1
Starship Troopers,49,4
Starship Troopers,10,5
Starship Troopers,58,5
Starship Troopers,2,4
Starship Troopers,10,3
Starship Troopers,19,4
Starship Troopers,42,1
Starship Troopers,15,3
Starship Troopers,5,3
Starship Troopers,14,5
Starship Troopers,23,5
Starship Troopers,7,4
Starship Troopers,30,4
Starship Troopers,24,3
Starship Troopers,8,1
Starship Troopers,95,5
Starship Troopers,39,4
Starship Troopers,9,5
Starship Troopers,25,4
Starship Troopers,4,4
Starship Troopers,7,4
Starship Troopers,3,4
Starship Troopers,42,5
Starship Troopers,57,5
Starship Troopers,12,5
Starship Troopers,64,4
Starship Troopers,11,5
Starship Troopers,5,4
Starship Troopers,4,2
Starship Troopers,36,5
Starship Troopers,15,1
Starship Troopers,32,4
Starship Troopers,38,4
Starship Troopers,24,5
Starship Troopers,29,5
Starship Troopers,33,1
Starship Troopers,16,5
Starship Troopers,10,3
Starship Troopers,51,5
Starship Troopers,10,5
Starship Troopers,14,4
Starship Troopers,3,5
Starship Troopers,48,4
Starship Troopers,21,1
Starship Troopers,5,5
Starship Troopers,31,1
Starship Troopers,17,5
Starship Troopers,26,4
Starship Troopers,47,4
Starship Troopers,1,5
Starship Troopers,11,4
Starship Troopers,10,4
Starship Troopers,10,4
Starship Troopers,9,1
Starship Troopers,20,5
Starship Troopers,19,5
Starship Troopers,37,3
Starship Troopers,22,5
Starship Troopers,42,3
Starship Troopers,8,3
Starship Troopers,14,5
Starship Troopers,40,2
Starship Troopers,9,4
Starship Troopers,3,5
Starship Troopers,14,4
Starship Troopers,11,5
Starship Troopers,36,4
Starship Troopers,27,5
Starship Troopers,14,4
Starship Troopers,13,4
Starship Troopers,45,4
My Best Friends Wedding,21,4
My Best Friends Wedding,27,5
My Best Friends Wedding,19,5
My Best Friends Wedding,19,3
My Best Friends Wedding,45,4
My Best Friends Wedding,4,4
My Best Friends Wedding,66,4
My Best Friends Wedding,34,3
My Best Friends Wedding,23,5
My Best Friends Wedding,9,5
My Best Friends Wedding,25,2
My Best Friends Wedding,10,5
My Best Friends Wedding,28,2
My Best Friends Wedding,61,5
My Best Friends Wedding,32,5
My Best Friends Wedding,64,5
My Best Friends Wedding,10,5
My Best Friends Wedding,21,5
My Best Friends Wedding,10,5
My Best Friends Wedding,4,5
My Best Friends Wedding,16,5
My Best Friends Wedding,38,4
My Best Friends Wedding,16,4
My Best Friends Wedding,24,4
My Best Friends Wedding,3,5
My Best Friends Wedding,49,5
My Best Friends Wedding,5,5
My Best Friends Wedding,5,4
My Best Friends Wedding,7,5
My Best Friends Wedding,6,4
My Best Friends Wedding,29,1
My Best Friends Wedding,20,4
My Best Friends Wedding,46,2
My Best Friends Wedding,35,4
My Best Friends Wedding,8,5
My Best Friends Wedding,5,4
My Best Friends Wedding,10,5
My Best Friends Wedding,13,5
My Best Friends Wedding,6,4
My Best Friends Wedding,11,5
My Best Friends Wedding,28,5
My Best Friends Wedding,22,5
My Best Friends Wedding,14,3
My Best Friends Wedding,18,3
My Best Friends Wedding,14,5
My Best Friends Wedding,13,5
My Best Friends Wedding,5,5
My Best Friends Wedding,16,3
My Best Friends Wedding,13,1
My Best Friends Wedding,17,4
My Best Friends Wedding,10,2
My Best Friends Wedding,3,5
My Best Friends Wedding,3,5
My Best Friends Wedding,6,5
My Best Friends Wedding,22,5
My Best Friends Wedding,11,3
My Best Friends Wedding,23,5
My Best Friends Wedding,16,4
My Best Friends Wedding,10,4
My Best Friends Wedding,2,5
My Best Friends Wedding,15,5
My Best Friends Wedding,7,5
My Best Friends Wedding,26,4
My Best Friends Wedding,2,1
My Best Friends Wedding,6,3
My Best Friends Wedding,14,5
My Best Friends Wedding,39,3
My Best Friends Wedding,2,5
My Best Friends Wedding,7,5
My Best Friends Wedding,8,5
My Best Friends Wedding,11,3
My Best Friends Wedding,7,5
My Best Friends Wedding,9,3
My Best Friends Wedding,36,5
My Best Friends Wedding,58,3
My Best Friends Wedding,4,5
My Best Friends Wedding,26,5
My Best Friends Wedding,79,5
My Best Friends Wedding,8,3
My Best Friends Wedding,3,5
My Best Friends Wedding,35,1
My Best Friends Wedding,4,5
My Best Friends Wedding,18,3
My Best Friends Wedding,3,5
My Best Friends Wedding,22,5
My Best Friends Wedding,15,5
My Best Friends Wedding,3,3
My Best Friends Wedding,7,3
My Best Friends Wedding,6,5
My Best Friends Wedding,14,4
My Best Friends Wedding,3,5
My Best Friends Wedding,10,3
My Best Friends Wedding,31,4
My Best Friends Wedding,30,5
My Best Friends Wedding,40,5
My Best Friends Wedding,2,5
My Best Friends Wedding,4,1
My Best Friends Wedding,29,5
My Best Friends Wedding,23,3
My Best Friends Wedding,6,4
My Best Friends Wedding,19,5
My Best Friends Wedding,29,4
My Best Friends Wedding,51,4
My Best Friends Wedding,9,5
My Best Friends Wedding,5,5
My Best Friends Wedding,38,4
My Best Friends Wedding,23,3
My Best Friends Wedding,8,5
My Best Friends Wedding,9,4
My Best Friends Wedding,4,5
My Best Friends Wedding,23,5
My Best Friends Wedding,16,4
My Best Friends Wedding,6,5
My Best Friends Wedding,7,4
My Best Friends Wedding,55,4
My Best Friends Wedding,38,4
My Best Friends Wedding,19,1
My Best Friends Wedding,14,3
My Best Friends Wedding,7,5
My Best Friends Wedding,8,1
Men With Guns,48,4
Men With Guns,9,5
Men With Guns,11,4
Men With Guns,12,5
Men With Guns,27,5
Men With Guns,26,5
Men With Guns,2,5
Afterglow,7,2
Afterglow,22,4
Afterglow,8,5
Afterglow,9,5
Afterglow,30,1
Afterglow,6,2
Afterglow,10,1
Afterglow,70,2
Afterglow,24,3
Afterglow,11,4
Afterglow,32,3
Afterglow,11,5
Ma Vie En Rose,24,5
Ma Vie En Rose,16,5
Ma Vie En Rose,17,5
Ma Vie En Rose,23,3
Ma Vie En Rose,8,3
Ma Vie En Rose,13,5
Ma Vie En Rose,50,5
Ma Vie En Rose,33,4
Ma Vie En Rose,35,5
Ma Vie En Rose,43,5
Ma Vie En Rose,38,4
Ma Vie En Rose,8,5
Ma Vie En Rose,49,4
Ma Vie En Rose,11,4
Ma Vie En Rose,20,4
Ma Vie En Rose,14,5
Ma Vie En Rose,44,4
Ma Vie En Rose,0,5
Ma Vie En Rose,13,5
Ma Vie En Rose,7,5
Ma Vie En Rose,10,5
Ma Vie En Rose,8,4
Ma Vie En Rose,16,5
Ma Vie En Rose,7,5
Ma Vie En Rose,33,3
Ma Vie En Rose,34,5
Ma Vie En Rose,12,4
Ma Vie En Rose,12,5
Ma Vie En Rose,24,5
Excess Baggage,3,5
Excess Baggage,8,5
Excess Baggage,34,3
Excess Baggage,3,5
Excess Baggage,15,5
Excess Baggage,43,4
Excess Baggage,22,4
Excess Baggage,6,3
Excess Baggage,12,3
Excess Baggage,12,1
Excess Baggage,9,4
Excess Baggage,6,1
Excess Baggage,52,3
Excess Baggage,3,4
Excess Baggage,32,4
Excess Baggage,4,4
Excess Baggage,20,4
Excess Baggage,15,4
Excess Baggage,57,2
Excess Baggage,11,4
Air Force One,20,4
Air Force One,62,5
Air Force One,26,5
Air Force One,15,3
Air Force One,5,5
Air Force One,13,5
Air Force One,28,2
Air Force One,7,4
Air Force One,26,5
Air Force One,23,4
Air Force One,23,4
Air Force One,11,5
Air Force One,28,3
Air Force One,27,4
Air Force One,32,3
Air Force One,4,5
Air Force One,7,5
Air Force One,18,3
Air Force One,82,3
Air Force One,60,4
Air Force One,21,5
Air Force One,14,4
Air Force One,18,5
Air Force One,4,4
Air Force One,13,4
Air Force One,35,4
Air Force One,18,3
Air Force One,12,4
Air Force One,8,1
Air Force One,4,4
Air Force One,22,2
Air Force One,35,5
Air Force One,41,1
Air Force One,29,2
Air Force One,8,4
Air Force One,97,5
Air Force One,25,4
Air Force One,25,4
Air Force One,5,1
Air Force One,13,4
Air Force One,9,5
Air Force One,29,4
Air Force One,24,4
Air Force One,20,4
Air Force One,8,5
Air Force One,26,5
Air Force One,9,5
Air Force One,66,5
Air Force One,45,5
Air Force One,47,4
Air Force One,3,4
Air Force One,6,2
Air Force One,27,3
Air Force One,13,5
Air Force One,9,5
Air Force One,10,4
Air Force One,5,5
Air Force One,5,4
Air Force One,14,1
Air Force One,12,4
Air Force One,2,4
Air Force One,2,1
Air Force One,17,5
Air Force One,15,5
Air Force One,5,4
Air Force One,14,4
Air Force One,15,4
Air Force One,40,4
Air Force One,12,5
Air Force One,35,3
Air Force One,6,5
Air Force One,5,4
Air Force One,138,5
Air Force One,14,4
Air Force One,19,5
Air Force One,9,4
Air Force One,31,5
Air Force One,19,4
Air Force One,18,5
Air Force One,15,5
Air Force One,26,4
Air Force One,9,5
Air Force One,45,2
Air Force One,4,5
Air Force One,7,4
Air Force One,3,5
Air Force One,34,4
Air Force One,4,5
Air Force One,5,4
Air Force One,28,5
Air Force One,53,4
Air Force One,24,5
Air Force One,18,4
Air Force One,4,5
Air Force One,12,5
Air Force One,3,5
Air Force One,29,1
Air Force One,3,5
Air Force One,4,5
Air Force One,9,3
Air Force One,9,5
Air Force One,4,4
Air Force One,46,3
Air Force One,7,5
Air Force One,46,1
Air Force One,29,1
Air Force One,23,3
Air Force One,8,5
Air Force One,45,3
Air Force One,13,4
Air Force One,43,1
Air Force One,7,1
Air Force One,21,5
Air Force One,32,4
Air Force One,25,3
Air Force One,13,5
Air Force One,15,5
Air Force One,17,4
Air Force One,8,5
Air Force One,4,5
Air Force One,19,5
Air Force One,27,3
Air Force One,5,4
Air Force One,44,1
Air Force One,9,4
Air Force One,5,5
Air Force One,58,3
Air Force One,7,5
Air Force One,10,5
Air Force One,35,4
Air Force One,6,4
Air Force One,37,4
Air Force One,11,1
Air Force One,10,5
Air Force One,5,5
Air Force One,1,5
Air Force One,3,5
Air Force One,23,5
Air Force One,6,5
Air Force One,14,4
Air Force One,14,5
Air Force One,10,3
Air Force One,5,5
Air Force One,40,4
Air Force One,2,5
Air Force One,57,5
Air Force One,33,5
Air Force One,2,5
Air Force One,26,5
Air Force One,9,5
Air Force One,24,5
Air Force One,5,5
Air Force One,18,4
Air Force One,2,5
Air Force One,24,3
Air Force One,3,5
Air Force One,16,5
Air Force One,0,5
Air Force One,5,1
Air Force One,12,4
Air Force One,6,4
Air Force One,22,5
Air Force One,5,5
Air Force One,7,4
Air Force One,39,4
Air Force One,46,5
Air Force One,8,5
Air Force One,6,5
Air Force One,8,4
Air Force One,9,4
Air Force One,2,4
Air Force One,7,4
Air Force One,35,5
Air Force One,32,4
Air Force One,6,5
Air Force One,49,2
Air Force One,7,5
Air Force One,3,5
Air Force One,6,5
Air Force One,6,4
Air Force One,11,5
Air Force One,18,5
Air Force One,49,4
Air Force One,10,5
Air Force One,2,5
Air Force One,107,4
Air Force One,2,2
Air Force One,29,3
Air Force One,37,5
Look Whos Talking,6,5
Look Whos Talking,10,5
Look Whos Talking,32,5
Look Whos Talking,9,1
Look Whos Talking,15,3
Look Whos Talking,3,5
Look Whos Talking,8,5
Look Whos Talking,4,5
Look Whos Talking,42,5
Look Whos Talking,1,5
Look Whos Talking,9,2
Look Whos Talking,39,5
Look Whos Talking,14,5
Look Whos Talking,6,5
Look Whos Talking,12,4
Look Whos Talking,12,3
Look Whos Talking,13,5
Look Whos Talking,2,5
Look Whos Talking,5,5
Look Whos Talking,28,3
Look Whos Talking,7,3
Look Whos Talking,7,4
Look Whos Talking,35,5
Look Whos Talking,16,4
Look Whos Talking,8,4
Look Whos Talking,11,4
Look Whos Talking,7,5
Look Whos Talking,38,3
Look Whos Talking,20,4
Look Whos Talking,11,5
Look Whos Talking,7,5
Look Whos Talking,10,5
Absence of Malice,5,5
Absence of Malice,40,4
Absence of Malice,6,5
Absence of Malice,66,4
Absence of Malice,62,4
Absence of Malice,18,3
Absence of Malice,5,5
Absence of Malice,18,4
Absence of Malice,7,3
Absence of Malice,17,5
Absence of Malice,2,5
Absence of Malice,12,5
Absence of Malice,21,4
Absence of Malice,2,4
Absence of Malice,7,5
Absence of Malice,10,5
Absence of Malice,4,5
Absence of Malice,1,5
Absence of Malice,4,5
Absence of Malice,19,4
Absence of Malice,3,5
Absence of Malice,22,4
Absence of Malice,9,5
Absence of Malice,17,5
Absence of Malice,5,5
Absence of Malice,64,4
Absence of Malice,31,5
Absence of Malice,35,3
Absence of Malice,19,5
Absence of Malice,10,5
Absence of Malice,26,5
Absence of Malice,5,5
Absence of Malice,29,4
Absence of Malice,21,5
Absence of Malice,2,5
Absence of Malice,4,5
Absence of Malice,1,5
Absence of Malice,2,4
Absence of Malice,19,1
Absence of Malice,33,5
Absence of Malice,31,3
Absence of Malice,25,5
Absence of Malice,71,4
Absence of Malice,8,5
Absence of Malice,3,5
Absence of Malice,3,5
Absence of Malice,16,5
Absence of Malice,5,5
Absence of Malice,8,5
Absence of Malice,16,5
Absence of Malice,12,5
Absence of Malice,6,5
Absence of Malice,6,5
Absence of Malice,21,4
Absence of Malice,5,5
Absence of Malice,10,5
Absence of Malice,32,5
Absence of Malice,39,5
Absence of Malice,49,4
Absence of Malice,5,5
Absence of Malice,19,3
Absence of Malice,2,5
Absence of Malice,14,5
Absence of Malice,7,5
Absence of Malice,6,5
Absence of Malice,63,4
Absence of Malice,13,4
Absence of Malice,4,4
Absence of Malice,9,5
Velocity of Gary,2,5
Velocity of Gary,25,4
Velocity of Gary,5,1
Velocity of Gary,42,5
Velocity of Gary,18,1
Velocity of Gary,21,2
Velocity of Gary,5,1
Velocity of Gary,43,5
Velocity of Gary,22,1
Velocity of Gary,18,4
Velocity of Gary,8,5
Velocity of Gary,4,5
Velocity of Gary,30,1
Velocity of Gary,14,5
Velocity of Gary,5,1
Velocity of Gary,35,5
Velocity of Gary,31,1
Velocity of Gary,13,3
Velocity of Gary,5,5
Velocity of Gary,5,5
Fifth Element,3,5
Fifth Element,3,5
Fifth Element,45,2
Fifth Element,8,1
Fifth Element,3,5
Fifth Element,31,4
Fifth Element,11,5
Fifth Element,20,5
Fifth Element,34,3
Fifth Element,19,5
Fifth Element,39,5
Fifth Element,15,3
Fifth Element,31,5
Fifth Element,8,5
Fifth Element,28,4
Fifth Element,17,5
Fifth Element,28,4
Fifth Element,20,5
Fifth Element,182,5
Fifth Element,66,5
Fifth Element,6,5
Fifth Element,5,5
Fifth Element,69,5
Fifth Element,38,5
Fifth Element,48,4
Fifth Element,1,5
Fifth Element,0,1
Fifth Element,9,3
Fifth Element,7,5
Fifth Element,56,4
Fifth Element,21,5
Fifth Element,18,5
Fifth Element,75,5
Fifth Element,33,5
Fifth Element,32,5
Fifth Element,10,4
Fifth Element,23,5
Fifth Element,83,4
Fifth Element,14,5
Fifth Element,8,4
Fifth Element,14,5
Fifth Element,16,5
Fifth Element,21,5
Fifth Element,7,5
Fifth Element,9,5
Fifth Element,5,4
Fifth Element,4,5
Fifth Element,8,5
Fifth Element,55,4
Fifth Element,24,5
Fifth Element,58,5
Fifth Element,4,4
Fifth Element,34,5
Fifth Element,17,4
Fifth Element,22,4
Fifth Element,9,5
Fifth Element,18,5
Fifth Element,12,5
Fifth Element,23,5
Fifth Element,60,5
Fifth Element,5,4
Fifth Element,59,4
Fifth Element,2,4
Fifth Element,4,5
Fifth Element,26,5
Fifth Element,11,4
Fifth Element,11,4
Fifth Element,7,5
Fifth Element,98,5
Fifth Element,40,4
Fifth Element,13,5
Fifth Element,18,4
Fifth Element,16,5
Fifth Element,2,5
Fifth Element,9,5
Fifth Element,77,3
Fifth Element,21,5
Fifth Element,33,5
Fifth Element,4,5
Fifth Element,8,5
Fifth Element,30,3
Fifth Element,5,5
Fifth Element,8,5
Fifth Element,47,5
Fifth Element,12,5
Fifth Element,26,5
Fifth Element,48,5
Fifth Element,10,4
Fifth Element,9,5
Fifth Element,60,5
Fifth Element,14,5
Fifth Element,21,5
Fifth Element,14,5
Fifth Element,14,5
Fifth Element,20,5
Fifth Element,54,5
Fifth Element,19,5
Fifth Element,43,5
Fifth Element,21,5
Fifth Element,28,4
Fifth Element,16,5
Fifth Element,31,5
Fifth Element,13,5
Fifth Element,2,5
Fifth Element,3,5
Fifth Element,19,5
Fifth Element,18,4
Fifth Element,7,5
Fifth Element,12,5
Fifth Element,8,5
Fifth Element,6,5
Fifth Element,37,5
Fifth Element,13,1
Fifth Element,17,4
