movieName,differenceFrequency,rating
Single White Female,5,3
Single White Female,7,1
Single White Female,14,4
Single White Female,0,4
Single White Female,13,4
Single White Female,43,2
Single White Female,15,3
Single White Female,5,5
Single White Female,8,5
Single White Female,4,4
Single White Female,13,5
Single White Female,13,3
Single White Female,5,4
Single White Female,5,5
Single White Female,2,5
Single White Female,1,4
Single White Female,6,1
Single White Female,3,5
Single White Female,4,5
Single White Female,6,3
Single White Female,24,3
Single White Female,1,4
Single White Female,3,5
Single White Female,22,3
Single White Female,2,1
Single White Female,2,4
Single White Female,13,3
Single White Female,5,5
Single White Female,16,3
Single White Female,20,5
Single White Female,7,4
Single White Female,12,5
Single White Female,10,5
Single White Female,11,1
Single White Female,20,3
Men in Black,2,5
Men in Black,2,5
Men in Black,1,5
Men in Black,9,5
Men in Black,16,4
Men in Black,5,5
Men in Black,1,5
Men in Black,4,5
Men in Black,10,5
Men in Black,3,5
Men in Black,8,5
Men in Black,9,4
Men in Black,3,5
Men in Black,4,4
Men in Black,23,5
Men in Black,4,5
Men in Black,7,5
Men in Black,9,5
Men in Black,20,4
Men in Black,6,5
Men in Black,19,4
Men in Black,4,5
Men in Black,25,4
Men in Black,1,5
Men in Black,42,4
Men in Black,27,3
Men in Black,13,5
Men in Black,4,5
Men in Black,4,5
Men in Black,1,5
Men in Black,21,5
Men in Black,4,5
Men in Black,3,5
Men in Black,3,5
Men in Black,11,5
Men in Black,45,5
Men in Black,2,5
Men in Black,4,4
Men in Black,16,5
Men in Black,5,5
Men in Black,11,5
Men in Black,10,5
Men in Black,6,5
Men in Black,28,5
Men in Black,5,5
Men in Black,3,5
Men in Black,34,4
Men in Black,2,1
Men in Black,12,4
Men in Black,59,5
Men in Black,8,4
Men in Black,16,5
Men in Black,2,5
Men in Black,16,4
Men in Black,1,5
Men in Black,10,4
Men in Black,29,4
Men in Black,3,5
Men in Black,31,4
Men in Black,1,5
Men in Black,12,5
Men in Black,5,5
Men in Black,6,4
Men in Black,5,5
Men in Black,6,5
Men in Black,24,5
Men in Black,8,5
Men in Black,11,5
Men in Black,12,4
Men in Black,17,5
Men in Black,10,5
Men in Black,27,1
Men in Black,10,5
Men in Black,13,5
Men in Black,17,4
Men in Black,5,4
Men in Black,4,5
Men in Black,4,5
Men in Black,4,5
Men in Black,4,5
Men in Black,0,5
Men in Black,4,5
Men in Black,-1,4
Men in Black,3,5
Men in Black,4,5
Men in Black,4,5
Men in Black,9,5
Men in Black,1,5
Men in Black,10,5
Men in Black,5,1
Men in Black,4,4
Men in Black,4,5
Men in Black,16,5
Men in Black,8,4
Men in Black,5,4
Men in Black,7,5
Men in Black,24,5
Men in Black,11,4
Men in Black,6,5
Men in Black,16,5
Men in Black,15,2
Men in Black,3,4
Men in Black,14,5
Men in Black,35,5
Men in Black,2,5
Men in Black,7,5
Men in Black,12,4
Men in Black,1,5
Men in Black,9,5
Men in Black,4,3
Men in Black,2,4
Men in Black,17,4
Men in Black,3,4
Men in Black,14,5
Men in Black,2,5
Men in Black,2,5
Men in Black,8,3
Men in Black,6,5
Men in Black,13,4
Men in Black,13,1
Men in Black,3,5
Men in Black,3,5
Men in Black,16,5
Men in Black,2,5
Men in Black,17,5
Men in Black,14,4
Men in Black,14,5
Men in Black,3,5
Men in Black,33,5
Men in Black,16,5
Men in Black,6,5
Men in Black,11,4
Men in Black,12,5
Men in Black,5,5
Men in Black,3,5
Men in Black,1,5
Men in Black,45,5
Men in Black,27,5
Men in Black,4,4
Men in Black,3,5
Men in Black,3,5
Men in Black,6,4
Men in Black,16,5
Men in Black,4,5
Men in Black,6,5
Men in Black,5,5
Men in Black,0,2
Men in Black,2,5
Men in Black,18,4
Men in Black,3,5
Men in Black,5,5
Men in Black,34,5
Men in Black,13,3
Men in Black,6,3
Men in Black,8,4
Men in Black,10,5
Men in Black,6,4
Men in Black,11,4
Men in Black,5,5
Men in Black,9,5
Men in Black,26,5
Men in Black,6,2
Men in Black,30,4
Men in Black,28,5
Men in Black,3,5
Men in Black,8,4
Men in Black,3,4
Men in Black,4,5
Men in Black,5,5
Men in Black,-2,5
Men in Black,4,4
Men in Black,8,5
Men in Black,6,5
Men in Black,22,5
Men in Black,2,5
Men in Black,31,3
Men in Black,7,4
Men in Black,29,4
Men in Black,11,3
Men in Black,9,2
Men in Black,5,5
Men in Black,3,5
Men in Black,1,5
Men in Black,7,5
Men in Black,2,5
Men in Black,7,5
Men in Black,5,5
Men in Black,7,4
Men in Black,9,4
Men in Black,1,5
Men in Black,9,4
Men in Black,12,4
Men in Black,3,5
Men in Black,4,5
Men in Black,11,5
Men in Black,0,5
Men in Black,11,5
Men in Black,24,4
Men in Black,0,5
Men in Black,4,4
Men in Black,6,4
Men in Black,29,5
Men in Black,8,4
Men in Black,3,4
Men in Black,12,5
Men in Black,4,4
Men in Black,7,4
Men in Black,3,5
Men in Black,5,4
Men in Black,12,5
Men in Black,6,5
Men in Black,3,5
Men in Black,0,5
Men in Black,5,4
Men in Black,4,5
Men in Black,8,5
Men in Black,12,4
Men in Black,4,5
Men in Black,10,5
Men in Black,5,5
Men in Black,14,4
Men in Black,4,5
Men in Black,1,1
Men in Black,14,5
Men in Black,3,4
Men in Black,6,5
Men in Black,3,5
Men in Black,59,5
Men in Black,56,4
Men in Black,1,5
Men in Black,1,2
Men in Black,0,5
Men in Black,3,5
Men in Black,16,5
Men in Black,-3,5
Men in Black,4,5
Men in Black,2,4
Men in Black,5,5
Men in Black,7,5
Men in Black,49,4
Men in Black,-2,2
Men in Black,6,5
Men in Black,5,5
Men in Black,6,5
Men in Black,-1,4
Men in Black,3,5
Men in Black,1,5
Men in Black,8,4
Men in Black,7,5
Men in Black,2,4
Men in Black,10,4
Men in Black,4,5
Men in Black,11,5
Men in Black,7,4
Men in Black,10,5
Men in Black,5,5
Men in Black,2,5
Men in Black,11,4
Men in Black,10,5
Men in Black,1,5
Men in Black,47,4
Men in Black,31,2
Men in Black,4,4
Men in Black,20,4
Men in Black,4,4
Men in Black,5,3
Men in Black,7,5
Men in Black,16,5
Men in Black,13,5
Men in Black,7,5
Men in Black,4,5
Men in Black,4,5
Men in Black,3,5
Men in Black,5,4
Men in Black,1,5
Men in Black,2,5
Men in Black,1,5
Men in Black,54,4
Men in Black,19,5
Men in Black,12,3
Men in Black,5,4
Men in Black,1,5
Men in Black,13,5
Men in Black,9,5
Men in Black,3,5
Men in Black,18,4
Men in Black,0,5
Men in Black,5,5
Men in Black,10,5
Men in Black,6,4
Men in Black,27,5
Men in Black,17,5
Starship Troopers,35,2
Starship Troopers,0,4
Starship Troopers,6,3
Starship Troopers,15,5
Starship Troopers,17,3
Starship Troopers,26,3
Starship Troopers,7,2
Starship Troopers,5,5
Starship Troopers,10,5
Starship Troopers,27,4
Starship Troopers,31,5
Starship Troopers,6,5
Starship Troopers,3,1
Starship Troopers,2,1
Starship Troopers,23,3
Starship Troopers,22,2
Starship Troopers,8,2
Starship Troopers,20,2
Starship Troopers,24,5
Starship Troopers,25,2
Starship Troopers,6,5
Starship Troopers,5,2
Starship Troopers,24,2
Starship Troopers,11,4
Starship Troopers,30,4
Starship Troopers,5,4
Starship Troopers,12,5
Starship Troopers,9,1
Starship Troopers,15,1
Starship Troopers,10,5
Starship Troopers,12,4
Starship Troopers,15,4
Starship Troopers,6,4
Starship Troopers,36,3
Starship Troopers,4,4
Starship Troopers,1,5
Starship Troopers,4,4
Starship Troopers,5,4
Starship Troopers,-1,3
Starship Troopers,1,5
Starship Troopers,49,2
Starship Troopers,31,5
Starship Troopers,19,5
Starship Troopers,3,3
Starship Troopers,16,3
Starship Troopers,0,5
Starship Troopers,22,4
Starship Troopers,17,3
Starship Troopers,16,5
Starship Troopers,5,3
Starship Troopers,11,5
Starship Troopers,5,4
Starship Troopers,16,5
Starship Troopers,18,3
Starship Troopers,95,4
Starship Troopers,4,5
Starship Troopers,4,1
Starship Troopers,-1,5
Starship Troopers,6,5
Starship Troopers,5,2
Starship Troopers,17,2
Starship Troopers,34,4
Starship Troopers,23,5
Starship Troopers,12,5
Starship Troopers,5,4
Starship Troopers,6,5
Starship Troopers,15,4
Starship Troopers,13,4
Starship Troopers,9,3
Starship Troopers,41,5
Starship Troopers,34,3
Starship Troopers,20,1
Starship Troopers,22,1
Starship Troopers,11,3
Starship Troopers,15,5
Starship Troopers,25,5
Starship Troopers,8,3
Starship Troopers,48,3
Starship Troopers,5,4
Starship Troopers,37,4
Starship Troopers,10,5
Starship Troopers,20,4
Starship Troopers,36,4
Starship Troopers,20,4
Starship Troopers,7,3
Starship Troopers,10,5
Starship Troopers,18,3
Starship Troopers,7,4
Starship Troopers,8,5
Starship Troopers,10,3
Starship Troopers,33,5
Starship Troopers,13,5
Starship Troopers,13,5
Starship Troopers,37,4
Starship Troopers,47,4
Starship Troopers,7,5
Starship Troopers,24,4
Starship Troopers,72,5
Starship Troopers,30,5
Starship Troopers,3,5
Starship Troopers,4,4
Starship Troopers,18,4
Starship Troopers,5,4
Starship Troopers,15,5
Starship Troopers,13,5
Starship Troopers,8,5
Starship Troopers,10,5
Starship Troopers,17,4
Starship Troopers,8,3
Starship Troopers,23,3
Starship Troopers,39,3
Starship Troopers,8,5
Starship Troopers,13,5
Starship Troopers,19,5
Starship Troopers,7,3
Starship Troopers,3,4
Starship Troopers,22,2
Starship Troopers,32,4
Starship Troopers,12,1
Starship Troopers,25,2
Starship Troopers,12,5
Starship Troopers,41,4
Starship Troopers,6,5
Starship Troopers,19,5
Starship Troopers,20,1
Starship Troopers,48,5
Starship Troopers,10,5
Starship Troopers,17,5
Starship Troopers,4,5
Starship Troopers,8,5
Starship Troopers,31,5
Starship Troopers,12,5
Starship Troopers,15,5
Starship Troopers,8,5
Starship Troopers,4,1
Starship Troopers,15,4
Starship Troopers,42,5
Starship Troopers,8,4
Starship Troopers,15,4
Starship Troopers,26,5
Starship Troopers,31,5
Starship Troopers,18,4
Starship Troopers,2,5
Starship Troopers,3,5
Starship Troopers,18,4
Starship Troopers,36,4
Starship Troopers,10,4
Starship Troopers,29,5
Starship Troopers,5,5
Starship Troopers,11,4
Starship Troopers,4,4
Starship Troopers,0,1
Starship Troopers,16,2
Starship Troopers,16,5
Starship Troopers,26,5
Starship Troopers,6,4
Starship Troopers,23,3
Starship Troopers,20,4
Starship Troopers,29,1
Starship Troopers,0,5
Starship Troopers,66,4
Starship Troopers,3,5
Starship Troopers,0,5
Starship Troopers,31,4
Starship Troopers,7,5
Starship Troopers,18,4
Starship Troopers,8,5
Starship Troopers,1,2
Starship Troopers,16,5
Starship Troopers,16,3
Starship Troopers,12,5
Starship Troopers,3,4
Starship Troopers,2,5
Starship Troopers,4,4
Starship Troopers,3,5
Starship Troopers,29,5
Starship Troopers,50,4
Starship Troopers,3,5
Starship Troopers,25,5
Starship Troopers,14,5
Starship Troopers,8,1
Starship Troopers,6,3
Starship Troopers,50,1
Starship Troopers,5,5
Starship Troopers,10,5
Starship Troopers,7,4
Starship Troopers,18,5
Starship Troopers,36,5
Starship Troopers,8,5
Starship Troopers,29,5
Starship Troopers,16,4
Starship Troopers,21,4
Starship Troopers,22,5
Starship Troopers,18,4
Starship Troopers,4,2
Starship Troopers,19,2
Starship Troopers,1,5
Starship Troopers,27,5
Starship Troopers,18,4
Starship Troopers,8,5
Starship Troopers,5,5
Starship Troopers,11,5
Starship Troopers,6,4
Starship Troopers,9,4
Starship Troopers,33,4
Starship Troopers,30,4
Starship Troopers,10,3
Starship Troopers,2,3
Starship Troopers,18,5
Starship Troopers,20,5
Starship Troopers,6,5
Starship Troopers,23,2
Starship Troopers,17,5
Starship Troopers,2,1
Starship Troopers,-3,1
Starship Troopers,35,4
Starship Troopers,3,5
Starship Troopers,45,5
Starship Troopers,2,4
Starship Troopers,9,3
Starship Troopers,15,4
Starship Troopers,23,1
Starship Troopers,7,3
Starship Troopers,3,3
Starship Troopers,9,5
Starship Troopers,9,5
Starship Troopers,5,4
Starship Troopers,23,4
Starship Troopers,17,3
Starship Troopers,6,1
Starship Troopers,65,5
Starship Troopers,23,4
Starship Troopers,7,5
Starship Troopers,9,4
Starship Troopers,4,4
Starship Troopers,2,4
Starship Troopers,3,4
Starship Troopers,27,5
Starship Troopers,35,5
Starship Troopers,8,5
Starship Troopers,53,4
Starship Troopers,7,5
Starship Troopers,2,4
Starship Troopers,3,2
Starship Troopers,20,5
Starship Troopers,3,1
Starship Troopers,22,4
Starship Troopers,15,4
Starship Troopers,18,5
Starship Troopers,13,5
Starship Troopers,22,1
Starship Troopers,12,5
Starship Troopers,9,3
Starship Troopers,35,5
Starship Troopers,1,5
Starship Troopers,12,4
Starship Troopers,1,5
Starship Troopers,39,4
Starship Troopers,6,1
Starship Troopers,3,5
Starship Troopers,21,1
Starship Troopers,12,5
Starship Troopers,17,4
Starship Troopers,24,4
Starship Troopers,-2,5
Starship Troopers,8,4
Starship Troopers,7,4
Starship Troopers,10,4
Starship Troopers,6,1
Starship Troopers,8,5
Starship Troopers,18,5
Starship Troopers,21,3
Starship Troopers,17,5
Starship Troopers,36,3
Starship Troopers,3,3
Starship Troopers,8,5
Starship Troopers,26,2
Starship Troopers,8,4
Starship Troopers,3,5
Starship Troopers,7,4
Starship Troopers,10,5
Starship Troopers,26,4
Starship Troopers,13,5
Starship Troopers,10,4
Starship Troopers,9,4
Starship Troopers,25,4
My Best Friends Wedding,15,4
My Best Friends Wedding,21,5
My Best Friends Wedding,17,5
My Best Friends Wedding,17,3
My Best Friends Wedding,33,4
My Best Friends Wedding,3,4
My Best Friends Wedding,40,4
My Best Friends Wedding,27,3
My Best Friends Wedding,16,5
My Best Friends Wedding,5,5
My Best Friends Wedding,16,2
My Best Friends Wedding,10,5
My Best Friends Wedding,21,2
My Best Friends Wedding,41,5
My Best Friends Wedding,29,5
My Best Friends Wedding,46,5
My Best Friends Wedding,9,5
My Best Friends Wedding,17,5
My Best Friends Wedding,6,5
My Best Friends Wedding,2,5
My Best Friends Wedding,13,5
My Best Friends Wedding,26,4
My Best Friends Wedding,11,4
My Best Friends Wedding,21,4
My Best Friends Wedding,3,5
My Best Friends Wedding,37,5
My Best Friends Wedding,5,5
My Best Friends Wedding,4,4
My Best Friends Wedding,4,5
My Best Friends Wedding,5,4
My Best Friends Wedding,20,1
My Best Friends Wedding,17,4
My Best Friends Wedding,19,2
My Best Friends Wedding,26,4
My Best Friends Wedding,7,5
My Best Friends Wedding,3,4
My Best Friends Wedding,9,5
My Best Friends Wedding,7,5
My Best Friends Wedding,6,4
My Best Friends Wedding,11,5
My Best Friends Wedding,24,5
My Best Friends Wedding,19,5
My Best Friends Wedding,11,3
My Best Friends Wedding,9,3
My Best Friends Wedding,7,5
My Best Friends Wedding,8,5
My Best Friends Wedding,4,5
My Best Friends Wedding,14,3
My Best Friends Wedding,5,1
My Best Friends Wedding,14,4
My Best Friends Wedding,10,2
My Best Friends Wedding,2,5
My Best Friends Wedding,3,5
My Best Friends Wedding,3,5
My Best Friends Wedding,18,5
My Best Friends Wedding,9,3
My Best Friends Wedding,21,5
My Best Friends Wedding,12,4
My Best Friends Wedding,6,4
My Best Friends Wedding,2,5
My Best Friends Wedding,10,5
My Best Friends Wedding,4,5
My Best Friends Wedding,18,4
My Best Friends Wedding,-1,1
My Best Friends Wedding,0,3
My Best Friends Wedding,13,5
My Best Friends Wedding,23,3
My Best Friends Wedding,2,5
My Best Friends Wedding,5,5
My Best Friends Wedding,4,5
My Best Friends Wedding,11,3
My Best Friends Wedding,6,5
My Best Friends Wedding,5,3
My Best Friends Wedding,20,5
My Best Friends Wedding,42,3
My Best Friends Wedding,4,5
My Best Friends Wedding,21,5
My Best Friends Wedding,57,5
My Best Friends Wedding,6,3
My Best Friends Wedding,3,5
My Best Friends Wedding,16,1
My Best Friends Wedding,2,5
My Best Friends Wedding,13,3
My Best Friends Wedding,2,5
My Best Friends Wedding,15,5
My Best Friends Wedding,11,5
My Best Friends Wedding,3,3
My Best Friends Wedding,5,3
My Best Friends Wedding,3,5
My Best Friends Wedding,9,4
My Best Friends Wedding,1,5
My Best Friends Wedding,5,3
My Best Friends Wedding,22,4
My Best Friends Wedding,24,5
My Best Friends Wedding,31,5
My Best Friends Wedding,1,5
My Best Friends Wedding,2,1
My Best Friends Wedding,18,5
My Best Friends Wedding,16,3
My Best Friends Wedding,3,4
My Best Friends Wedding,17,5
My Best Friends Wedding,18,4
My Best Friends Wedding,37,4
My Best Friends Wedding,3,5
My Best Friends Wedding,5,5
My Best Friends Wedding,27,4
My Best Friends Wedding,17,3
My Best Friends Wedding,5,5
My Best Friends Wedding,8,4
My Best Friends Wedding,3,5
My Best Friends Wedding,18,5
My Best Friends Wedding,10,4
My Best Friends Wedding,5,5
My Best Friends Wedding,5,4
My Best Friends Wedding,40,4
My Best Friends Wedding,29,4
My Best Friends Wedding,16,1
My Best Friends Wedding,9,3
My Best Friends Wedding,7,5
My Best Friends Wedding,3,1
Men With Guns,21,4
Men With Guns,-1,5
Men With Guns,6,4
Men With Guns,8,5
Men With Guns,14,5
Men With Guns,12,5
Men With Guns,2,5
Afterglow,5,2
Afterglow,16,4
Afterglow,7,5
Afterglow,6,5
Afterglow,19,1
Afterglow,4,2
Afterglow,9,1
Afterglow,42,2
Afterglow,5,3
Afterglow,8,4
Afterglow,16,3
Afterglow,10,5
Ma Vie En Rose,4,5
Ma Vie En Rose,11,5
Ma Vie En Rose,7,5
Ma Vie En Rose,1,3
Ma Vie En Rose,-1,3
Ma Vie En Rose,6,5
Ma Vie En Rose,37,5
Ma Vie En Rose,19,4
Ma Vie En Rose,22,5
Ma Vie En Rose,24,5
Ma Vie En Rose,13,4
Ma Vie En Rose,8,5
Ma Vie En Rose,29,4
Ma Vie En Rose,1,4
Ma Vie En Rose,10,4
Ma Vie En Rose,6,5
Ma Vie En Rose,29,4
Ma Vie En Rose,-2,5
Ma Vie En Rose,10,5
Ma Vie En Rose,2,5
Ma Vie En Rose,8,5
Ma Vie En Rose,3,4
Ma Vie En Rose,8,5
Ma Vie En Rose,4,5
Ma Vie En Rose,23,3
Ma Vie En Rose,16,5
Ma Vie En Rose,5,4
Ma Vie En Rose,6,5
Ma Vie En Rose,16,5
Excess Baggage,3,5
Excess Baggage,7,5
Excess Baggage,22,3
Excess Baggage,3,5
Excess Baggage,12,5
Excess Baggage,31,4
Excess Baggage,18,4
Excess Baggage,6,3
Excess Baggage,10,3
Excess Baggage,8,1
Excess Baggage,5,4
Excess Baggage,5,1
Excess Baggage,30,3
Excess Baggage,3,4
Excess Baggage,20,4
Excess Baggage,2,4
Excess Baggage,13,4
Excess Baggage,14,4
Excess Baggage,39,2
Excess Baggage,5,4
Air Force One,15,4
Air Force One,39,5
Air Force One,18,5
Air Force One,12,3
Air Force One,5,5
Air Force One,13,5
Air Force One,21,2
Air Force One,4,4
Air Force One,15,5
Air Force One,14,4
Air Force One,17,4
Air Force One,5,5
Air Force One,17,3
Air Force One,15,4
Air Force One,27,3
Air Force One,1,5
Air Force One,5,5
Air Force One,10,3
Air Force One,59,3
Air Force One,41,4
Air Force One,20,5
Air Force One,8,4
Air Force One,11,5
Air Force One,2,4
Air Force One,8,4
Air Force One,18,4
Air Force One,8,3
Air Force One,7,4
Air Force One,5,1
Air Force One,3,4
Air Force One,14,2
Air Force One,16,5
Air Force One,28,1
Air Force One,19,2
Air Force One,4,4
Air Force One,61,5
Air Force One,18,4
Air Force One,18,4
Air Force One,3,1
Air Force One,11,4
Air Force One,8,5
Air Force One,13,4
Air Force One,17,4
Air Force One,16,4
Air Force One,6,5
Air Force One,12,5
Air Force One,5,5
Air Force One,34,5
Air Force One,30,5
Air Force One,29,4
Air Force One,0,4
Air Force One,4,2
Air Force One,13,3
Air Force One,10,5
Air Force One,2,5
Air Force One,7,4
Air Force One,3,5
Air Force One,5,4
Air Force One,6,1
Air Force One,0,4
Air Force One,-1,4
Air Force One,2,1
Air Force One,10,5
Air Force One,10,5
Air Force One,4,4
Air Force One,11,4
Air Force One,13,4
Air Force One,27,4
Air Force One,10,5
Air Force One,23,3
Air Force One,4,5
Air Force One,2,4
Air Force One,86,5
Air Force One,11,4
Air Force One,12,5
Air Force One,4,4
Air Force One,20,5
Air Force One,13,4
Air Force One,12,5
Air Force One,10,5
Air Force One,15,4
Air Force One,6,5
Air Force One,31,2
Air Force One,4,5
Air Force One,6,4
Air Force One,2,5
Air Force One,22,4
Air Force One,4,5
Air Force One,1,4
Air Force One,21,5
Air Force One,29,4
Air Force One,12,5
Air Force One,12,4
Air Force One,2,5
Air Force One,10,5
Air Force One,2,5
Air Force One,17,1
Air Force One,2,5
Air Force One,3,5
Air Force One,7,3
Air Force One,7,5
Air Force One,3,4
Air Force One,28,3
Air Force One,5,5
Air Force One,19,1
Air Force One,14,1
Air Force One,20,3
Air Force One,8,5
Air Force One,30,3
Air Force One,5,4
Air Force One,24,1
Air Force One,4,1
Air Force One,18,5
Air Force One,20,4
Air Force One,14,3
Air Force One,9,5
Air Force One,13,5
Air Force One,15,4
Air Force One,7,5
Air Force One,2,5
Air Force One,17,5
Air Force One,12,3
Air Force One,3,4
Air Force One,23,1
Air Force One,6,4
Air Force One,5,5
Air Force One,35,3
Air Force One,5,5
Air Force One,6,5
Air Force One,21,4
Air Force One,-1,4
Air Force One,28,4
Air Force One,7,1
Air Force One,4,5
Air Force One,3,5
Air Force One,0,5
Air Force One,2,5
Air Force One,16,5
Air Force One,3,5
Air Force One,10,4
Air Force One,9,5
Air Force One,5,3
Air Force One,5,5
Air Force One,26,4
Air Force One,0,5
Air Force One,47,5
Air Force One,19,5
Air Force One,-1,5
Air Force One,13,5
Air Force One,9,5
Air Force One,11,5
Air Force One,5,5
Air Force One,16,4
Air Force One,2,5
Air Force One,15,3
Air Force One,1,5
Air Force One,10,5
Air Force One,0,5
Air Force One,0,1
Air Force One,5,4
Air Force One,5,4
Air Force One,15,5
Air Force One,4,5
Air Force One,6,4
Air Force One,25,4
Air Force One,32,5
Air Force One,5,5
Air Force One,6,5
Air Force One,4,4
Air Force One,7,4
Air Force One,1,4
Air Force One,6,4
Air Force One,24,5
Air Force One,18,4
Air Force One,6,5
Air Force One,32,2
Air Force One,4,5
Air Force One,3,5
Air Force One,5,5
Air Force One,4,4
Air Force One,9,5
Air Force One,14,5
Air Force One,22,4
Air Force One,3,5
Air Force One,-1,5
Air Force One,51,4
Air Force One,0,2
Air Force One,17,3
Air Force One,23,5
Look Whos Talking,3,5
Look Whos Talking,7,5
Look Whos Talking,21,5
Look Whos Talking,6,1
Look Whos Talking,9,3
Look Whos Talking,2,5
Look Whos Talking,8,5
Look Whos Talking,3,5
Look Whos Talking,24,5
Look Whos Talking,0,5
Look Whos Talking,7,2
Look Whos Talking,20,5
Look Whos Talking,10,5
Look Whos Talking,4,5
Look Whos Talking,4,4
Look Whos Talking,9,3
Look Whos Talking,9,5
Look Whos Talking,2,5
Look Whos Talking,3,5
Look Whos Talking,13,3
Look Whos Talking,6,3
Look Whos Talking,6,4
Look Whos Talking,23,5
Look Whos Talking,10,4
Look Whos Talking,8,4
Look Whos Talking,10,4
Look Whos Talking,0,5
Look Whos Talking,24,3
Look Whos Talking,11,4
Look Whos Talking,6,5
Look Whos Talking,7,5
Look Whos Talking,9,5
Absence of Malice,2,5
Absence of Malice,25,4
Absence of Malice,3,5
Absence of Malice,45,4
Absence of Malice,49,4
Absence of Malice,10,3
Absence of Malice,3,5
Absence of Malice,12,4
Absence of Malice,2,3
Absence of Malice,6,5
Absence of Malice,2,5
Absence of Malice,11,5
Absence of Malice,14,4
Absence of Malice,1,4
Absence of Malice,7,5
Absence of Malice,10,5
Absence of Malice,4,5
Absence of Malice,1,5
Absence of Malice,4,5
Absence of Malice,10,4
Absence of Malice,2,5
Absence of Malice,15,4
Absence of Malice,6,5
Absence of Malice,11,5
Absence of Malice,1,5
Absence of Malice,39,4
Absence of Malice,24,5
Absence of Malice,23,3
Absence of Malice,16,5
Absence of Malice,5,5
Absence of Malice,15,5
Absence of Malice,-5,5
Absence of Malice,21,4
Absence of Malice,13,5
Absence of Malice,1,5
Absence of Malice,4,5
Absence of Malice,1,5
Absence of Malice,-1,4
Absence of Malice,16,1
Absence of Malice,13,5
Absence of Malice,19,3
Absence of Malice,15,5
Absence of Malice,51,4
Absence of Malice,7,5
Absence of Malice,2,5
Absence of Malice,3,5
Absence of Malice,11,5
Absence of Malice,5,5
Absence of Malice,8,5
Absence of Malice,12,5
Absence of Malice,9,5
Absence of Malice,4,5
Absence of Malice,3,5
Absence of Malice,6,4
Absence of Malice,5,5
Absence of Malice,4,5
Absence of Malice,24,5
Absence of Malice,30,5
Absence of Malice,23,4
Absence of Malice,5,5
Absence of Malice,13,3
Absence of Malice,2,5
Absence of Malice,12,5
Absence of Malice,1,5
Absence of Malice,5,5
Absence of Malice,36,4
Absence of Malice,10,4
Absence of Malice,4,4
Absence of Malice,8,5
Velocity of Gary,0,5
Velocity of Gary,19,4
Velocity of Gary,4,1
Velocity of Gary,30,5
Velocity of Gary,12,1
Velocity of Gary,16,2
Velocity of Gary,3,1
Velocity of Gary,36,5
Velocity of Gary,13,1
Velocity of Gary,12,4
Velocity of Gary,7,5
Velocity of Gary,3,5
Velocity of Gary,18,1
Velocity of Gary,6,5
Velocity of Gary,2,1
Velocity of Gary,29,5
Velocity of Gary,14,1
Velocity of Gary,6,3
Velocity of Gary,4,5
Velocity of Gary,4,5
Fifth Element,-2,5
Fifth Element,3,5
Fifth Element,33,2
Fifth Element,3,1
Fifth Element,3,5
Fifth Element,18,4
Fifth Element,8,5
Fifth Element,11,5
Fifth Element,27,3
Fifth Element,15,5
Fifth Element,27,5
Fifth Element,12,3
Fifth Element,27,5
Fifth Element,7,5
Fifth Element,20,4
Fifth Element,14,5
Fifth Element,19,4
Fifth Element,13,5
Fifth Element,96,5
Fifth Element,47,5
Fifth Element,6,5
Fifth Element,3,5
Fifth Element,44,5
Fifth Element,30,5
Fifth Element,25,4
Fifth Element,0,5
Fifth Element,0,1
Fifth Element,7,3
Fifth Element,7,5
Fifth Element,40,4
Fifth Element,11,5
Fifth Element,15,5
Fifth Element,46,5
Fifth Element,19,5
Fifth Element,25,5
Fifth Element,3,4
Fifth Element,15,5
Fifth Element,48,4
Fifth Element,3,5
Fifth Element,7,4
Fifth Element,12,5
Fifth Element,9,5
Fifth Element,18,5
Fifth Element,2,5
Fifth Element,7,5
Fifth Element,2,4
Fifth Element,3,5
Fifth Element,5,5
Fifth Element,31,4
Fifth Element,19,5
Fifth Element,33,5
Fifth Element,2,4
Fifth Element,24,5
Fifth Element,11,4
Fifth Element,16,4
Fifth Element,4,5
Fifth Element,15,5
Fifth Element,8,5
Fifth Element,12,5
Fifth Element,40,5
Fifth Element,4,4
Fifth Element,39,4
Fifth Element,2,4
Fifth Element,4,5
Fifth Element,18,5
Fifth Element,9,4
Fifth Element,8,4
Fifth Element,5,5
Fifth Element,74,5
Fifth Element,18,4
Fifth Element,11,5
Fifth Element,13,4
Fifth Element,13,5
Fifth Element,2,5
Fifth Element,7,5
Fifth Element,46,3
Fifth Element,17,5
Fifth Element,23,5
Fifth Element,4,5
Fifth Element,6,5
Fifth Element,18,3
Fifth Element,4,5
Fifth Element,4,5
Fifth Element,36,5
Fifth Element,10,5
Fifth Element,18,5
Fifth Element,36,5
Fifth Element,8,4
Fifth Element,8,5
Fifth Element,43,5
Fifth Element,13,5
Fifth Element,1,5
Fifth Element,11,5
Fifth Element,8,5
Fifth Element,14,5
Fifth Element,34,5
Fifth Element,15,5
Fifth Element,27,5
Fifth Element,17,5
Fifth Element,23,4
Fifth Element,13,5
Fifth Element,25,5
Fifth Element,11,5
Fifth Element,0,5
Fifth Element,3,5
Fifth Element,16,5
Fifth Element,14,4
Fifth Element,5,5
